East Coulee,ALBERTA,51.34056,-112.49917,,,,,,,,,,,,,,,,,70000,70000,70000,30000,30000,60000,30000
East End,SASKATCHEWAN,49.5163,-108.81981,,,,,83000,,,,,,,,,,,,,,,,,,
East Poplar,SASKATCHEWAN,49.06921,-105.38469,,,,,,,,,,,,,,,,,,120000,113000,83000,88000,184000,92000
East Selkirk,MANITOBA,50.1375,-96.83306,20000,,,,25000,25000,25000,,25000,,,,,,,,,,,,,,
Eastend,SASKATCHEWAN,49.5163,-108.81981,,,,,,175000,180000,,180000,180000,180000,150000,150000,150000,150000,120000,120000,117000,118000,105000,105000,210000,105000
Eastview,SASKATCHEWAN,50.46393,-104.58944,,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,27300,30000,30000,30000,30000,60000,30000
Eaton,SASKATCHEWAN,,,,,,,,,,,30000,90000,,,,,,,,,,,,,
Eatonia,SASKATCHEWAN,51.2229,-109.38807,,,,,,,,,,,90000,0,0,0,90000,90000,122000,127000,127000,116000,116000,232000,116000
Ebenezer,SASKATCHEWAN,51.36981,-102.44838,60000,60000,60000,60000,60000,95000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,125000,125000,109000,84000,83000,166000,83000
Ebor,MANITOBA,49.74111,-101.33194,30000,30000,30000,30000,30000,30000,28000,,28000,28000,28000,28000,28000,28000,28000,63000,0,90000,90000,62000,62000,124000,62000
Eburne,BRITISH COLUMBIA,,,,,,,,,,,15000,15000,30000,30000,30000,,,,,,,,,,
Echo,SASKATCHEWAN,,,,,,,,,,,,,,60000,60000,0,0,57000,,,,,,,
Echo Lake,SASKATCHEWAN,,,,,,,,,,,,,,,20000,20000,20000,20000,,,,,,,
Eckville,ALBERTA,52.36,-114.36694,,,,,,,,30000,30000,30000,60000,60000,92000,92000,92000,92000,62000,60000,28000,59000,59000,88000,59000
Eckville..... (See page 155),ALBERTA,52.36,-114.36694,,,,,,,,,,,,,,,,,,,,,,56000,
Eckville..... (also C.P.R.),ALBERTA,52.36,-114.36694,,,,,,,,,,,,,,,,,62000,,0,,,,
Eclipes,MANITOBA,51.14083,-99.9775,,,25000,,,,,,,,,,,,,,,,,,,,
Edam,SASKATCHEWAN,53.18789,-108.76757,30000,30000,0,60000,65000,95000,102000,106300,136300,102000,102300,0,0,0,162000,130000,122000,128000,128000,153000,153000,306000,153000
Edberg,ALBERTA,52.78472,-112.78917,,16000,20000,20000,20000,55000,50000,53000,53000,55000,55000,55000,55000,55000,55000,80000,120000,130000,0,107000,129000,242000,121000
Eddyside,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,30000,,,,,
Eden,MANITOBA,50.37639,-99.46944,44600,50000,50000,50000,50000,0,0,0,46000,46000,46000,46000,46000,46000,46000,,112000,112000,112000,110000,110000,220000,110000
Edenbridge,SASKATCHEWAN,,,,,,,,,,,,,,,,,,30000,,,,,,,
Edenwold,SASKATCHEWAN,50.63373,-104.25273,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,60000,90000,90000,90000,90000,90000,90000,95000,90000,80000,75000,150000,75000
Edfield,SASKATCHEWAN,51.76667,-103.53384,,,,,,,,,,,,,,,,20000,20000,20000,20000,20000,20000,40000,
Edfield..... (formerly 'Harold'),SASKATCHEWAN,51.76667,-103.53384,,,,,,,,,,,,,,,20000,,,,,,,,
Edgeley,SASKATCHEWAN,50.63841,-103.99619,,,,,60000,60000,60000,,,,,,,92000,92000,92000,90000,95000,,80000,80000,160000,80000
Edgely,SASKATCHEWAN,50.63841,-103.99619,,60000,60000,60000,,,,60000,60000,60000,60000,60000,60000,,,,,,,,,,
Edgerton,ALBERTA,52.75861,-110.45806,30000,30000,30000,65000,65000,95000,,,95000,95000,95000,95000,95000,95000,95000,135000,190000,200000,0,184000,245000,426000,213000
Edgerton,MANITOBA,,,,,,,,,95000,,,,,,,,,,,,,,,,
Edgeworth,SASKATCHEWAN,49.72416,-104.95128,,,,,,,,,,,,,30000,30000,20000,30000,30000,30000,30000,30000,30000,60000,30000
Edgley,SASKATCHEWAN,50.63841,-103.99619,60000,,,,,,,,,,,,,,,,,,90000,,,,
Edmonton,ALBERTA,53.53444,-113.49028,280000,280000,470000,485000,175000,175000,485000,459000,370000,325000,305000,95000,60000,80000,2500000,2965000,2970000,2805000,2813000,75000,60000,70000,50000
Edmonton Mig. E,ALBERTA,,,,,,,,,,,,,,,,,25000,,,,,,,,
Edmonton South,ALBERTA,,,,,,,,,,,,,,,,35000,35000,35000,35000,35000,,,,,
"Edmonton, South",ALBERTA,53.53444,-113.49028,,,,,,,,,,,,45000,35000,,,,,,,,,,
"Edmonton, South... (Strathcona)",ALBERTA,53.53444,-113.49028,,,,,,,,,,,110000,,,,,,,,,,,,
"Edmonton, South... (Transcona)",ALBERTA,53.53444,-113.49028,,,,,,,,,,110000,,,,,,,,,,,,,
"Edmonton..... (See pages 131, 150, 169 and 171)",ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,,2350000,,,
"Edmonton..... (See pages 131, 150, 169, and 172)",ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,,130000,,,
"Edmonton..... (See pages 131, 150, 171 and 172)",ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,,155000,,,
"Edmonton..... (See pages 132, 151, 170 and 171)",ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,,,,,2350000
"Edmonton..... (See pages 132, 151, 170 and 172)",ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,,,,,40000
"Edmonton..... (See pages 135, 155, 174 and 176)",ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,,,,4700000,
"Edmonton..... (See pages 135, 155, 174 and 177)",ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,,,,50000,
"Edmonton..... (See pages 135, 155, 176 and 177)",ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,,,,60000,
"Edmonton..... (See pages 137, 156, 175, 177)",ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,,,2350000,,
"Edmonton..... (See pages 137, 156, 175, and 178)",ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,,,50000,,
"Edmonton..... (See pages 137, 156, 177 and 178)",ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,,,130000,,
"Edmonton..... (See pages 155, 174, 176 and 177)",ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,,,,80000,
Edmonton..... (also C.P.R.),ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,0,,,,
Edmore,SASKATCHEWAN,51.57265,-103.59022,,,,,,,,,,,,,,,,,30000,67000,74000,67000,67000,134000,67000
Edouardville,ALBERTA,,,,,,,,,,,,,,,,,,,,,,41000,41000,82000,41000
Edrans,MANITOBA,50.0525,-99.1375,25000,25000,25000,25000,25000,25000,25000,25000,,,,,,,,,,,,,,,
Edwand,ALBERTA,54.1425,-112.27611,,,,,,,,,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,28000,,30000,60000,30000
Edward,ALBERTA,54.1425,-112.27611,,,,,,,,,,,,,,,,,,,,30000,,,
Edwin,MANITOBA,49.88944,-98.515,,,,,,,,30000,30000,30000,30000,30000,30000,30000,30000,,60000,60000,65000,30000,30000,60000,30000
Edwin,SASKATCHEWAN,,,,60000,30000,,,,,,,,,,,,,,,,,,,,
Egremont,ALBERTA,54.03833,-113.12611,,,,,,,,,,,,,30000,30000,30000,30000,60000,60000,58000,88000,88000,176000,88000
Eincastle,ALBERTA,49.80833,-112.00167,,,35000,,,,,,,,,,,,,,,,,,,,
Elbow,SASKATCHEWAN,51.12163,-106.59765,85000,85000,115000,118000,115000,115000,115000,,120000,120000,120000,120000,120000,0,0,110000,112000,112000,112000,107000,105000,210000,105000
Elcott,SASKATCHEWAN,49.04986,-102.30172,,,,30000,30000,37000,,30000,30000,30000,30000,30000,30000,30000,30000,30000,65000,65000,65000,35000,60000,130000,65000
Eldersley,SASKATCHEWAN,52.85924,-103.81954,,,,,,,,,,,30000,0,0,0,115000,115000,115000,115000,110000,57000,57000,114000,57000
Eldred,SASKATCHEWAN,53.58854,-106.96758,,,,,,,,,,,,30000,30000,30000,30000,30000,30000,30000,28000,30000,30000,60000,30000
Elfros,SASKATCHEWAN,51.74326,-103.86073,83000,113000,113000,113000,133000,120000,120000,,138000,130000,130000,130000,130000,0,0,125000,125000,65000,58000,93000,91000,182000,91000
Elgin,MANITOBA,49.44389,-100.26917,148000,148000,148000,148000,148000,,100000,0,98500,98000,98000,85000,85000,85000,135000,,140000,140000,140000,108000,108000,216000,108000
Eli,MANITOBA,,,,,,,,,32000,32000,32000,,,,,,,,,,,,,,
Elie,MANITOBA,49.90167,-97.75833,62000,62000,62000,62000,32000,,,,,32000,32000,32000,32000,32000,32000,,70000,70000,70000,70000,70000,140000,70000
Elk Island,ALBERTA,53.78139,-112.97833,,,,,,,,,,,,,,,,,40000,70000,75000,72000,72000,144000,72000
Elk Point,ALBERTA,53.90111,-110.90056,,,,,,,,,,,,,,,,62000,62000,102000,0,97000,97000,202000,101000
Elkhorn,MANITOBA,49.97556,-101.23944,86600,88000,88000,93000,93000,110000,98000,98000,98000,98000,98000,98000,98000,112000,102000,102000,0,100000,100000,94000,94000,188000,94000
Ellerslie,ALBERTA,53.42833,-113.49194,40000,45000,50000,50000,50000,50000,,,,,25000,25000,25000,25000,60000,60000,60000,60000,60000,59000,91000,118000,59000
Elliots,MANITOBA,,,21000,23000,25000,,,,,,,,,,,,,,,,,,,,
Elliott,MANITOBA,,,,,,,,,,,,,,,,,25000,,25000,25000,32000,,,,
Elliott Siding,MANITOBA,,,,,,,,,,25000,25000,25000,25000,25000,25000,25000,,,,,,25000,,,
Elliott's Siding,MANITOBA,,,,,,,25000,,25000,,,,,,,,,,,,,,,,
Elliotts,MANITOBA,,,,,,25000,,,,,,,,,,,,,,,,,,,
Ellscott,ALBERTA,54.50306,-112.90111,,,,,,,,,,,,,,,3000,3000,3000,30000,30000,30000,30000,60000,30000
Elm Creek,MANITOBA,49.67556,-97.9925,70000,70000,70000,70000,70000,70000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,120000,120000,95000,80000,80000,160000,80000
Elmora,MANITOBA,,,,,,,,,65000,,,,,,,,,,,,,,,,
Elnora,ALBERTA,51.99056,-113.20083,,,,,,30000,,,65000,65000,65000,65000,65000,65000,65000,60000,90000,95000,0,87000,122600,174000,87000
Elowick,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,35000,
Elphinstone,MANITOBA,50.53111,-100.32194,41000,41000,45000,45000,30000,,60000,0,60000,90000,90000,90000,90000,90000,90000,,95000,95000,95000,60000,90000,180000,60000
Elrose,SASKATCHEWAN,51.20148,-108.03321,,,0,120000,145000,180000,199000,205000,210000,205000,187000,0,0,0,157000,146000,144000,132000,126000,127000,127000,258000,129000
Elspeth,ALBERTA,52.30778,-114.22056,,,,,,,,,,,,,,,30000,30000,30000,35000,35000,38000,35000,70000,35000
Elstow,SASKATCHEWAN,51.98899,-106.0579,80000,110000,115000,115000,115000,85000,85000,,90000,90000,90000,145000,120000,0,0,120000,120000,55000,55000,106000,106000,216000,108000
Elswick,SASKATCHEWAN,49.3667,-103.533,,25000,25000,25000,25000,25000,25000,25000,,,,,,,,,,35000,35000,35000,35000,35000,
Elva,MANITOBA,49.21611,-101.11528,82300,75000,85000,85000,85000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,0,53500,107000,53500
Emerson,MANITOBA,49.00694,-97.21472,6000,10000,10000,10000,10000,8000,8000,8000,8000,8000,8000,8000,8000,8000,10000,10000,,,,42000,42000,84000,42000
Emerson..... (also C.N.R.),MANITOBA,49.00694,-97.21472,,,,,,,,,,,,,,,,,10000,,,,,,
Empress,ALBERTA,50.95556,-110.00583,,,,,0,118000,115000,118000,,118000,118000,118000,118000,118000,88000,88000,88000,128000,120000,120000,127000,215000,120000
Enchant,ALBERTA,50.17,-112.4225,,,,60000,,125000,125000,125000,125000,125000,125000,125000,125000,95000,65000,65000,105000,125000,125000,71000,103000,142000,71000
Endcliffe,MANITOBA,50.86861,-101.36417,50000,50000,50000,60000,85000,,92000,0,117000,117000,117000,117000,117000,80000,80000,,80000,70000,72000,30000,30000,60000,30000
Endeavour,SASKATCHEWAN,52.16046,-102.65738,,,,,,,,,,,,,,,,,,,40000,40000,40000,80000,40000
Enderby,ALBERTA,50.55056,-119.13944,50000,50000,50000,50000,50000,60000,60000,60000,,,,,,,,,,,,,,,
Endiang,ALBERTA,51.95389,-112.15833,,,,,,,,,,,,,,67000,97000,95000,95000,95000,0,97000,97000,194000,97000
Enebant,ALBERTA,,,,,,,0,,,,,,,,,,,,,,,,,,
Engelfeld,SASKATCHEWAN,52.16204,-104.65534,35000,,,,,,,,,,,,,,,,,,,,,,
Engen,SASKATCHEWAN,52.09934,-106.53664,,,,,,,,,,,,,,,25000,,,,,,,,
Engen Sdg,SASKATCHEWAN,,,,25000,25000,25000,,,,,,,,,,,,,,,,,,,
Engen Siding,SASKATCHEWAN,,,,,,,25000,30000,25000,,25000,25000,25000,25000,25000,25000,,,,,,,,,
Engen's Sdg,SASKATCHEWAN,,,25000,,,,,,,,,,,,,,,,,,,,,,
Englebelt,SASKATCHEWAN,,,,40000,0,,,,,,,,,,,,,,,,,,,,
Englefeld,SASKATCHEWAN,52.16204,-104.65534,,,,46000,,44000,43000,79000,44000,79000,79000,0,0,,95000,95000,90000,90000,90000,89000,89000,182000,91000
Englefield,SASKATCHEWAN,52.16204,-104.65534,,,,,45000,,,,,,,,,,,,,,,,,,
Enilda,ALBERTA,55.41694,-116.31139,,,,,,,,,,,,,,,,32000,,32000,32000,,,,
Ens,SASKATCHEWAN,52.6965,-105.71316,,,,,,,,,,,,60000,60000,60000,60000,60000,95000,95000,90000,90000,92000,186000,93000
Ensign,ALBERTA,50.475,-113.43167,,,25000,60000,0,85000,117000,135000,135000,135000,135000,135000,135000,135000,152000,,173000,218000,221900,201000,204000,412000,206000
Ensign †,ALBERTA,50.475,-113.43167,,,,,,,,,,,,,,,,143000,,,,,,,
Enterprise,MANITOBA,49.08651,-99.55038,30000,30000,30000,30000,30000,,30000,30000,30000,30000,30000,30000,30000,30000,30000,,30000,30000,30000,28000,40000,80000,40000
Entice,ALBERTA,51.4825,-113.27806,,,,,,,,,,,,,,,,,30000,30000,30000,30000,30000,60000,30000
Entwistle,ALBERTA,53.59444,-114.99583,,,,,,,,,,,,,,,,,,,,40000,41000,82000,41000
Environ,SASKATCHEWAN,52.22902,-107.32954,,,,,,,,,,,,,,,,,,30000,60000,60000,60000,120000,60000
Environ..... (Asquith Pit),SASKATCHEWAN,52.22902,-107.32954,,,,,,,,,,,,,,,,,60000,,,,,,
Equity,ALBERTA,51.7825,-113.24556,,,,,,,,,,,,,60000,30000,60000,58000,88000,88500,0,103000,135000,206000,103000
Ericksdale,MANITOBA,50.86278,-98.10111,,,,,,,30000,0,20000,20000,20000,20000,20000,20000,20000,,,,,,,,
Erickson,MANITOBA,50.49806,-99.91139,26000,26000,26000,26000,26000,,30000,0,61000,56000,56000,56000,56000,56000,80000,,80000,75000,75000,65000,65000,130000,65000
Eriksdale,MANITOBA,50.86278,-98.10111,,,,,,,,,,,,,,,,,20000,20000,20000,,,,
Ermine,SASKATCHEWAN,51.83339,-109.00074,,,30000,30000,30000,25000,25000,,25000,25000,25000,30000,30000,30000,25000,25000,28000,25000,25000,25000,25000,50000,25000
Ernfold,SASKATCHEWAN,50.44837,-106.89262,65000,65000,90000,90000,120000,120000,120000,,120000,120000,120000,120000,120000,0,0,120000,115000,115000,115000,104000,80000,160000,80000
Erskine,ALBERTA,52.32111,-112.87972,30000,30000,30000,30000,30000,30000,65000,65000,65000,65000,65000,65000,65000,65000,85000,120000,120000,120000,120000,102000,134000,204000,82000
Ervick,ALBERTA,53.02083,-112.95083,,,,,,,,,,,,,,,,,,40000,38000,37000,37000,74000,37000
Erwood,SASKATCHEWAN,52.85686,-102.18405,,,,,,,,,,,,,,,,,,,,2000,30000,60000,30000
Esher,ALBERTA,51.6825,-110.26028,,,,,,,,,,,,,,,,,,,,21000,21000,42000,21000
Esk,SASKATCHEWAN,51.80979,-104.84519,30000,30000,30000,30000,30000,30000,60000,,60000,60000,60000,60000,60000,0,0,60000,60000,60000,65000,0,51000,106000,53000
Eskbank,SASKATCHEWAN,50.66997,-106.14311,,,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,90000,90000,90000,90000,90000,88000,84000,84000,84000,170000,85000
Esme,SASKATCHEWAN,49.87804,-107.13585,,,,,,,,,,,,,,,,,,,,0,65000,130000,65000
Esterhazy,SASKATCHEWAN,50.65315,-102.07105,158000,198000,118000,118000,118000,118000,113000,,118000,118000,118000,118000,118000,0,0,113000,148000,148000,143000,0,120000,240000,120000
Estevan,SASKATCHEWAN,49.13928,-102.98598,163000,168000,138000,60000,153000,153000,148000,173000,173000,173000,173000,143000,143000,0,0,138000,,35000,152000,0,137000,286000,115000
Estevan..... (also C.N.R.),SASKATCHEWAN,49.13928,-102.98598,,,,,,,,,,,,,,,,,138000,,,,,,
Esther,ALBERTA,51.6825,-110.26028,,,,,,,,,,,,,,,40000,40000,40000,40000,40000,37000,69000,74000,37000
Estlin,SASKATCHEWAN,50.25137,-104.52842,,,30000,90000,90000,90000,95000,95000,95000,95000,95000,130000,130000,130000,130000,120000,127000,165000,160000,155000,165000,330000,165000
Eston,SASKATCHEWAN,51.14917,-108.75746,,,,,140000,140000,140000,140000,140000,140000,140000,0,0,0,140000,130000,185000,135000,139000,155000,207000,422000,211000
Estuary,SASKATCHEWAN,50.93539,-109.8183,,,,,90000,175000,205000,235000,235000,235000,210000,100000,90000,0,0,90000,90000,90000,90000,0,90000,180000,90000
Ethelbert,MANITOBA,51.52917,-100.39333,17000,30000,45000,30000,30000,,60000,0,60000,60000,60000,60000,60000,60000,60000,,60000,60000,48000,49000,49000,106000,53000
Ethelton,SASKATCHEWAN,52.78743,-104.93264,,,,,,,,,,,,,,,,,,107000,107000,164000,164000,328000,164000
Etizicam,ALBERTA,,,,,,,0,,,,,,,,,,,,,,,,,,
Etizikom,ALBERTA,49.47694,-111.10722,,,,,,95000,,,,,,,,,,,,,,,,,
Ettington,SASKATCHEWAN,49.86811,-106.08637,,,0,60000,60000,60000,60000,61000,61000,61000,61000,0,0,0,60000,90000,85000,85000,88000,55000,55000,110000,55000
Etzikom,ALBERTA,49.47694,-111.10722,,,,,,,130000,130000,130000,165000,165000,165000,165000,100000,100000,65000,65000,65000,65000,160000,166000,332000,166000
Euclid,SASKATCHEWAN,,,,,,,,,,,,,,,,,30000,30000,35000,35000,35000,29000,,,
Evansburg,ALBERTA,53.60222,-115.01944,,,,,,,,,,,,,,,,,,,6000,30000,30000,60000,30000
Evesham,SASKATCHEWAN,52.39118,-109.84521,,,60000,60000,55000,85000,115000,90000,120000,120000,120000,120000,120000,0,0,145000,145000,140000,140000,0,129000,266000,133000
Ewart,MANITOBA,49.64667,-101.21611,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,80000,80000,80000,80000,80000,0,80000,80000,80000
Excel,ALBERTA,51.38722,-110.57444,,,,35000,65000,65000,95000,95000,95000,95000,95000,95000,95000,95000,85000,69000,69000,78000,0,42000,24000,48000,42000
Excelsior,ALBERTA,53.77444,-113.49639,,,,,,,,,,,,,,18000,18000,20000,20000,18000,20000,20000,20000,40000,20000
Expanse,SASKATCHEWAN,49.98336,-105.85058,,85000,85000,85000,85000,85000,85000,85000,85000,85000,55000,55000,55000,0,0,60000,60000,60000,52000,0,52000,110000,55000
Eye brow,SASKATCHEWAN,50.8022,-106.14925,115000,,,,,,,,,,,,,,,,,,,,,,
Eyebrow,SASKATCHEWAN,50.8022,-106.14925,,115000,115000,115000,,115000,155000,145500,155500,155500,155500,155500,155500,145500,155000,150000,150000,150000,156000,0,112000,248000,124000
Eyehrbw,SASKATCHEWAN,,,,,,,115000,,,,,,,,,,,,,,,,,,
Eyre,SASKATCHEWAN,51.27359,-109.81516,,,,,,,,,,,,,30000,30000,30000,30000,40000,40000,20000,28000,28000,56000,28000
Fabyan,ALBERTA,52.88194,-110.99361,,,,,,30000,,30000,30000,35000,35000,35000,35000,35000,35000,35000,100000,100000,0,102000,102000,204000,102000
Fabyon,MANITOBA,,,,,,,,,30000,,,,,,,,,,,,,,,,
Factoria,SASKATCHEWAN,,,,,,,,,,,,,,,,,0,40000,40000,40000,40000,40000,,,
Factoria Siding,SASKATCHEWAN,52.22651,-106.56429,,,,,,,45000,40000,40000,40000,40000,40000,40000,40000,,,,,,,,,
Fahler,ALBERTA,,,,,,,,,,,,,,,32000,,,,,,,,,,
Fairburn,MANITOBA,,,25000,25000,,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,,25000,25000,23000,,,,
Fairfax,MANITOBA,49.435,-100.12833,75000,75000,75000,75000,75000,,88000,0,57000,62000,62000,62000,62000,68000,68000,,100000,100000,100000,100000,100000,200000,100000
Fairholm,SASKATCHEWAN,53.42664,-108.53975,,,,,,,,,,,,,,30000,30000,30000,30000,33000,33000,59000,60000,120000,60000
Fairlight,MANITOBA,49.87585,-101.67941,55000,85000,85000,85000,85000,85000,85000,85000,85000,85000,85000,85000,85000,85000,85000,85000,,45000,31000,32000,32000,64000,32000
Fairlight..... (See page 92),MANITOBA,49.87585,-101.67941,,,,,,,,,,,,,,,,,,,,0,,,
Fairlight..... (See page 93),MANITOBA,49.87585,-101.67941,,,,,,,,,,,,,,,,,,,,,,,75000
Fairlight..... (See page 96),MANITOBA,49.87585,-101.67941,,,,,,,,,,,,,,,,,,,,,75000,150000,
Fairlight..... (also C.N.R.),MANITOBA,49.87585,-101.67941,,,,,,,,,,,,,,,,,60000,,75000,,,,
Fairlight..... (also C.P.R.),MANITOBA,49.87585,-101.67941,,,,,,,,,,,,,,,,,55000,60000,,,,,
Fairmount,SASKATCHEWAN,51.41672,-109.30075,,55000,0,55000,55000,90000,120000,120000,125000,127000,127000,0,0,0,70000,70000,70000,70000,70000,61000,61000,122000,61000
Fairview,ALBERTA,56.06722,-118.38417,,,,,,,,,,,,,,,,,200000,240000,235000,258000,323000,746000,373000
Fairview,MANITOBA,49.9175,-99.39528,30000,30000,30000,30000,30000,,25000,25000,25000,25000,25000,25000,25000,25000,25000,,25000,25000,26000,30000,30000,60000,30000
Fairy Glen,SASKATCHEWAN,53.033,-104.54049,,,,,,,,,,,,,,,,90000,90000,90000,90000,0,86000,172000,86000
Falher,ALBERTA,55.73722,-117.20139,,,,,,,,,,,,,,32000,32000,72000,134000,140000,197000,263000,263000,486000,243000
Fallison,MANITOBA,49.03694,-98.86556,,,,,,,,,,30000,30000,30000,30000,30000,30000,30000,80000,80000,80000,0,79000,79000,79000
Falliston,MANITOBA,49.03694,-98.86556,,,,,,30000,,30000,30000,,,,,,,,,,,,,,
Fallston,MANITOBA,49.03694,-98.86556,,,,,,,30000,,,,,,,,,,,,,,,,
Fann,ALBERTA,,,,,,,,,,,,,,,,,,,,,,,,59000,
Fannystelle,MANITOBA,49.74472,-97.77778,65000,65000,65000,65000,60000,57000,57000,62000,52000,70000,70000,80000,80000,80000,80000,75000,75000,125000,125000,0,125000,133000,133000
Fareham,ALBERTA,,,,,,,,,,,,,,,,,,,,102000,102000,,,,
Farrow,ALBERTA,50.68694,-113.40583,,,,,,,,,,,,,,,,,,,85000,82000,82000,164000,82000
Fawcett,ALBERTA,54.54056,-114.09472,,,,,,,,,,,,,30000,30000,30000,30000,30000,30000,24000,25000,25000,50000,25000
Federal,ALBERTA,52.11167,-111.57194,,,35000,35000,35000,70000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,62000,62000,62000,54000,54000,110000,55000
Fedorah,ALBERTA,53.91722,-113.32972,,,,,,,,,,,,,,,,,30000,30000,30000,24000,25000,50000,25000
Fee,SASKATCHEWAN,,,,,30000,30000,,,,,,,,,,,,,,,,,,,
Fenn,ALBERTA,52.13972,-112.74833,,,,,,,,,,35000,35000,30000,30000,30000,30000,60000,62000,62000,0,59000,59000,59000,59000
Fenton,SASKATCHEWAN,53.01384,-105.59185,,,,,,,,30000,30000,25000,25000,55000,55000,55000,55000,85000,85000,85000,52000,75000,70000,140000,70000
Fenwood,SASKATCHEWAN,51.01213,-103.04612,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,90000,90000,90000,90000,90000,85000,87000,82000,83000,86000,172000,86000
Ferintosh,ALBERTA,52.76583,-112.97167,,,,,30000,30000,,30000,30000,35000,35000,35000,35000,35000,70000,65000,65000,105000,0,93000,93000,192000,96000
Ferintosh,MANITOBA,,,,,,,,,30000,,,,,,,,,,,,,,,,
Ferland,SASKATCHEWAN,49.45003,-106.95062,,,,,,,,,,,,,,,,,50000,157000,,0,91000,190000,95000
Ferland..... (Fournierville),SASKATCHEWAN,49.45003,-106.95062,,,,,,,,,,,,,,,,,,,155000,,,,
Fertile,MANITOBA,49.3914,-101.45051,,,,,25000,25000,25000,25000,25000,30000,30000,30000,30000,30000,30000,25000,57000,57000,57000,0,57000,114000,57000
Feudal,SASKATCHEWAN,51.88383,-107.61044,,,,,,,,,,,,,,,,,,100000,100000,0,100000,200000,100000
Fielding,SASKATCHEWAN,52.51905,-107.54402,65000,55000,0,60000,90000,90000,65000,107000,107000,107000,107000,0,0,0,112000,102000,112000,139000,116000,125000,123000,246000,123000
Fife Lake,SASKATCHEWAN,49.19414,-105.73125,,,,,,,,,,,,,,,95000,95000,95000,97000,97000,0,90000,186000,93000
Fillmore,SASKATCHEWAN,49.87947,-103.43388,151000,151000,151000,151000,156000,141000,151000,148500,148500,148500,148500,148500,148500,148500,150500,150500,149000,155000,157000,132000,132000,284000,142000
Fincastle,ALBERTA,49.80833,-112.00167,,,,35000,35000,85000,,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,100000,100000,113000,,226000,113000
Fincastle..... (A),ALBERTA,49.80833,-112.00167,,,,,,,,,,,,,,,,,,,,,113000,,
Fincastric,ALBERTA,,,,,,,,,65000,,,,,,,,,,,,,,,,
Findlater,SASKATCHEWAN,50.78887,-105.40147,25000,25000,25000,25000,55000,55000,55000,55000,55000,55000,55000,0,0,85000,85000,83000,81000,81000,81000,88000,88000,176000,88000
Findlay,MANITOBA,49.56806,-100.7575,23000,,,,,,,,,,,,,,,,,,,,,,
Fine River,MANITOBA,51.78417,-100.53056,,,,,,,,30000,,,,,,,,,,,,,,,
Finnegan,ALBERTA,51.12778,-112.08167,,,,,,,,,,,,,,,,,,,,28000,28000,56000,28000
Finnic,SASKATCHEWAN,50.85516,-103.20077,,,,,30000,,30000,,,,,,,,,,,,,,,,
Finnie,SASKATCHEWAN,50.85516,-103.20077,,,30000,30000,,30000,,30000,30000,30000,30000,60000,60000,60000,60000,60000,95000,95000,65000,55000,55000,110000,55000
Fir Mountain,SASKATCHEWAN,49.4667,-106.53393,,,,,,,,,,,,,,,,,,102000,102000,100000,100000,200000,100000
Firdale,MANITOBA,49.98222,-99.10972,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,,30000,30000,25000,25000,25000,50000,25000
Fisher Branch,MANITOBA,51.08306,-97.62,,,,,,,,30000,30000,30000,30000,30000,30000,30000,30000,,30000,30000,25000,18000,18000,40000,20000
Fishing Lake,SASKATCHEWAN,51.80892,-103.60338,,,,,,,,,,,,,20000,20000,20000,20000,17000,18000,18000,18000,20000,40000,20000
Fishing River,MANITOBA,51.44833,-100.08694,,,,,,,,,,,,30000,30000,30000,30000,,,,,,,,
